"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Efficient Unified Self-Service Sustainable Cloud Portal with Cloud Connectors for Multi-Platform Orchestration","https://scispace.com/paper/efficient-unified-self-service-sustainable-cloud-portal-with-yj4ys2604izn","2025","Journal Article","","Beena B.M.
Aryan Kothari
V. R. N. S. Nikhil
Namana Rohit
Prashanth Cheluvasai Ranga CSR","10.21203/rs.3.rs-6218612/v1","","<title>Abstract</title> Many businesses today are adopting multi-cloud services to optimize performance , control cost and avoid Vendor lock-in. Managing multiple cloud platforms simultaneously creates significant challenges for organizations, often resulting in operational inefficiencies due to platform heterogeneity, fragmented security policies , and poor resource utilization that negatively impacts cost management and environmental sustainability. The proposed research introduces a unified self-service cloud portal with custom-built cloud connectors that enables seamless orchestration across major cloud service providers including AWS, Azure, and Google Cloud Platform. Implementing a modular architecture with standardized interfaces, automated resource management, and comprehensive security controls, reducing operational complexity by 40% while maintaining consistent governance across platforms. One key innovation is combining intelligent cross-platform resource optimization with a novel Green Score metric that integrates real-time utilization, energy efficiency, and application performance data—through integration with provider-specific sustainability tools and intelligent workload placement, achieving up to 45% reduction in carbon footprint for flexible workloads and 35% improvement in resource utilization. Optimizing cloud resources helps avoid unnecessary costs and efficiently provision resources 1 thus making the cloud systems greener. The proposed solution’s work advances multiple UN Sustainable Development Goals, particularly SDG 9 (Industry, Innovation, and Infrastructure), SDG 12 (Responsible Consumption and Production), and SDG 13 (Climate Action), demonstrating that operational efficiency and environmental sustainability can be simultaneously achieved in multi-cloud environments. ","A unified self-service cloud portal with custom-built cloud connectors enables seamless orchestration across major cloud providers, reducing operational complexity by 40% and carbon footprint by 45%, while improving resource utilization by 35% and advancing UN Sustainable Development Goals."
"Towards Secure Cloud Orchestration for Multi-Cloud Deployments","https://scispace.com/paper/towards-secure-cloud-orchestration-for-multi-cloud-34zntq2ovl","2018","Proceedings Article","European Conference on Computer Systems","Nicolae Paladi
Antonis Michalas
Hai-Van Dang","10.1145/3195870.3195874","https://scispace.com/pdf/towards-secure-cloud-orchestration-for-multi-cloud-34zntq2ovl.pdf","Cloud orchestration frameworks are commonly used to deploy and operate cloud infrastructure. Their role spans both vertically (deployment on infrastructure, platform, application and microservice levels) and horizontally (deployments from many distinct cloud resource providers). However, despite the central role of orchestration, the popular orchestration frameworks lack mechanisms to provide security guarantees for cloud operators. In this work, we analyze the security landscape of cloud orchestration frameworks for multi-cloud infrastructure. We identify a set of attack scenarios, define security enforcement enablers and propose an architecture for a security-enabled cloud orchestration framework for multi-cloud application deployments.","This work identifies a set of attack scenarios, defines security enforcement enablers and proposes an architecture for a security-enabled cloud orchestration framework for multi-cloud application deployments."
"Orchestrating the Deployment of High Availability Services on Multi-zone and Multi-cloud Scenarios","https://scispace.com/paper/orchestrating-the-deployment-of-high-availability-services-5bicx0tbd7","2018","Journal Article","Journal of Grid Computing","Rafael Moreno-Vozmediano
Rubén S. Montero
Eduardo Huedo
Ignacio M. Llorente
Ignacio M. Llorente","10.1007/S10723-017-9417-Z","","Cloud computing has become one of the most used platforms to deploy High Availability (HA) solutions for its flexibility, on-demand provisioning, and elasticity. However, although many providers offer specific tools for HA support, like floating IPs and load balancing, the analysis of downtime at public cloud providers in previous years shows that a combination of several availability zones or cloud providers is required to achieve “five nines” availability. Besides reducing the chances of failure, the use of multiple availability zones and geographically distributed clouds may additionally bring performance and cost benefits. However, the orchestration, in an efficient and adaptive way, of HA multi-tier services in multi-zone and multi-cloud environments brings several challenges. This paper presents a novel orchestration method to automate the deployment and management of high availability multi-tier services on multiple availability zones, by introducing new affinity mechanisms, such as VM to location and role to role affinity/anti-affinity rules. Furthermore, we also extend this solution to multi-cloud scenarios, based on the replication or distribution of the service components among various clouds, along with their corresponding affinity rules.","This paper presents a novel orchestration method to automate the deployment and management of high availability multi-tier services on multiple availability zones, by introducing new affinity mechanisms, such as VM to location and role to role affinity/anti-affinity rules."
"MCDA Framework for Edge-Aware Multi-Cloud Hybrid Architecture Recommendation","https://scispace.com/paper/mcda-framework-for-edge-aware-multi-cloud-hybrid-1ugef31z","2022","Proceedings Article","International Conference on Automated Software Engineering","Manish Ahuja
Narendranath Sukhavasi
Swapnajeet Gon Choudhury
Kaushik Das
Kapil Singi
Kuntal Dey
Vikrant Kaulgud","10.1145/3551349.3559501","","Deploying applications on hybrid clouds with computational artifacts distributed over public backends and private edges involve several constraints. Designing such deployment requires application architects to solve several challenges, spanning over hard regulatory policy constraints as well as business policy constraints such as enablement of privacy by on-prem processing of data to the extent the business wants, backend support of privacy enabling technologies (PET), sustainability in terms of green energy utilization, latency sensitivity of the application. In this paper, we propose to optimize hybrid cloud application architectures, while taking all those factors into consideration, and empirically demonstrate the effectiveness of our approach. To the best of our knowledge, this work is the first of its kind.","In this paper , the authors propose to optimize hybrid cloud application architectures, while taking all those factors into consideration, and empirically demonstrate the effectiveness of their approach to the best of their knowledge."
"Understanding the challenges and novel architectural models of multi-cloud native applications – a systematic literature review","https://scispace.com/paper/understanding-the-challenges-and-novel-architectural-models-iymm865s","2023","Journal Article","Journal of cloud computing","Juncal Alonso
Leire Orúe Echevarría Arrieta
Valentina Casola
Ana I. Torre-Bastida
Maider Huarte
Eneko Osaba
Jesus L. Lobo","10.1186/s13677-022-00367-6","https://scispace.com/pdf/understanding-the-challenges-and-novel-architectural-models-iymm865s.pdf","Abstract The evolution of Cloud Computing into a service utility, along with the pervasive adoption of the IoT paradigm, has promoted a significant growth in the need of computational and storage services. The traditional use of cloud services, focused on the consumption of one provider, is not valid anymore due to different shortcomings being the risk of vendor lock-in a critical. We are assisting to a change of paradigm, from the usage of a single cloud provider to the combination of multiple cloud service types, affecting the way in which applications are designed, developed, deployed and operated over such heterogeneous ecosystems. The result is an effective heterogeneity of architectures, methods, tools, and frameworks, copying with the multi-cloud application concept. The goal of this study is manifold. Firstly, it aims to characterize the multi-cloud concept from the application development perspective by reviewing existing definitions of multi-cloud native applications in the literature. Secondly, we set up the basis for the architectural characterization of these kind of applications. Finally, we highlight several open research issues drawn up from the analysis carried out. To achieve that, we have conducted a systematic literature review (SLR), where, a large set of primary studies published between 2011 and 2021 have been studied and classified. The in-depth analysis has revealed five main research trends for the improvement of the development and operation DevOps lifecycle of “multi-cloud native applications”. The paper finishes with directions for future work and research challenges to be addressed by the software community. ","In this paper , a systematic literature review (SLR) was conducted to characterize the multi-cloud concept from the application development perspective by reviewing existing definitions of multi-Cloud native applications in the literature, and set up the basis for the architectural characterization of these kind of applications."
"Multi-Cloud Automation : A Strategic Approach to Cloud Infrastructure Management","https://scispace.com/paper/multi-cloud-automation-a-strategic-approach-to-cloud-3rmxbw1kuru8","2024","Journal Article","International journal of scientific research in computer science, engineering and information technology","Saili Krishna Maliye -","10.32628/cseit24106167","","This article examines the evolution and impact of multi-cloud automation strategies in modern enterprise environments, supported by comprehensive industry research and case studies. Drawing from multiple industry reports, including Flexera's 2024 State of the Cloud Report and PwC's Cloud and AI Business Survey, the research reveals that 89% of enterprises now employ multi-cloud strategies, with the global multi-cloud management market projected to grow at a CAGR of 27.3% through 2030. The article analyzes key components of successful multi-cloud automation, including deployment automation, operational excellence through monitoring, and incident management, while providing detailed metrics on their effectiveness. Through examination of real-world implementations across retail, financial services, and SaaS sectors, the research demonstrates how organizations achieve significant improvements in operational efficiency, cost optimization, and business agility through comprehensive automation strategies. ","This article examines multi-cloud automation strategies in modern enterprise environments, citing 89% of enterprises employing multi-cloud strategies, with a projected 27.3% CAGR growth through 2030, and analyzes key components for successful automation and their effectiveness."
"Multi-Cloud Management: Orchestrating and Securing Distributed Cloud Environments","https://scispace.com/paper/multi-cloud-management-orchestrating-and-securing-2re3ltzkis","2023","Preprint","","Mathias Lea","10.31219/osf.io/248tk","https://scispace.compdf/multi-cloud-management-orchestrating-and-securing-2re3ltzkis.pdf","Multi-Cloud Management: Orchestrating and Securing DistributedCloud Environments ",""
"Cloud Resource Orchestration Programming: Overview, Issues, and Directions","https://scispace.com/paper/cloud-resource-orchestration-programming-overview-issues-and-523kjlayz1","2015","Journal Article","IEEE Internet Computing","Rajiv Ranjan
Boualem Benatallah
Schahram Dustdar
Mike P. Papazoglou","10.1109/MIC.2015.20","https://scispace.com/pdf/cloud-resource-orchestration-programming-overview-issues-and-523kjlayz1.pdf","Cloud computing provides on-demand access to affordable hardware (such as multicore CPUs, GPUs, disk drives, and networking equipment) and software (databases, application servers, load-balancers, data processors, and frameworks). The pervasiveness and power of cloud computing alleviates some of the problems that application administrators face in their existing hardware and locally managed software environments. However, the rapid increase in scale, dynamicity, heterogeneity, and diversity of cloud resources necessitates having expert knowledge about programming complex orchestration operations (for example, selection, deployment, monitoring, and runtime control) on those resources to achieve the desired quality of service. This article provides an overview of the key cloud resource types and resource orchestration operations, with special focus on research issues involved in programming those operations. The Web Extra can be found at https://s3.amazonaws.com/ieeecs.cdn.csdl.public/mags/ic/2015/05/mic2015050046s1.docx.","This article provides an overview of the key cloud resource types and resource orchestration operations, with special focus on research issues involved in programming those operations."
"Orchestrated Multi-Cloud Application Deployment in OpenStack with TOSCA","https://scispace.com/paper/orchestrated-multi-cloud-application-deployment-in-openstack-2ilg8k0o2i","2017","Proceedings Article","IEEE International Conference on Smart Computing","Giuseppe Tricomi
Alfonso Panarello
Giovanni Merlino
Francesco Longo
Dario Bruneo
Antonio Puliafito","10.1109/SMARTCOMP.2017.7947027","","Cloud computing is becoming a relatively mature paradigm in the ICT landscape. In light of the growing appetite for resources and service levels on par with user expectations, multi-cloud scenarios are becoming the next frontier in the usage of distributed datacenters for private and hybrid Cloud scenarios. Application deployment in particular is a noteworthy feature to be evaluated as microservices become mainstream in adoption. Especially so when considered jointly with orchestration services; indeed OpenStack, as the most widely adopted Cloud middleware among the OpenSource community, features an orchestration subsystem, and may orchestrate the deployment of applications and services. In this work the authors will describe an architecture, developed within the H2020 BEACON project, for a standardized approach to orchestrated application deployment in multi-Cloud OpenStack- based setups, with TOSCA providing the specifications.","The authors will describe an architecture, developed within the H2020 BEACON project, for a standardized approach to orchestrated application deployment in multi-Cloud OpenStack- based setups, with TOSCA providing the specifications."
"CYCLONE unified deployment and management of federated, multi-cloud applications","https://scispace.com/paper/cyclone-unified-deployment-and-management-of-federated-multi-zu0zwmqm9i","2015","Proceedings Article","IEEE/ACM International Conference Utility and Cloud Computing","Mathias Slawik
Begüm İlke Zilci
Yuri Demchenko
José Ignacio Aznar Baranda
Robert Branchat
Charles Loomis
Oleg Lodygensky
Christophe Blanched","10.1109/UCC.2015.81","","Various Cloud layers have to work in concert in order to manage and deploy complex multi-cloud applications, executing sophisticated workflows for Cloud resource deployment, activation, adjustment, interaction, and monitoring. While there are ample solutions for managing individual Cloud aspects (e.g. network controllers, deployment tools, and application security software), there are no well-integrated suites for managing an entire multi cloud environment with multiple providers and deployment models. This paper presents the CYCLONE architecture that integrates a number of existing solutions to create an open, unified, holistic Cloud management platform for multi-cloud applications, tailored to the needs of research organizations and SMEs. It discusses major challenges in providing a network and security infrastructure for the Intercloud and concludes with the demonstration how the architecture is implemented in a real life bioinformatics use case.","This paper presents the CYCLONE architecture that integrates a number of existing solutions to create an open, unified, holistic Cloud management platform for multicloud applications, tailored to the needs of research organizations and SMEs."
"A Taxonomy and Survey of Cloud Resource Orchestration Techniques","https://scispace.com/paper/a-taxonomy-and-survey-of-cloud-resource-orchestration-2nhpex4ar7","2017","Journal Article","ACM Computing Surveys","Denis Weerasiri
Moshe Chai Barukh
Boualem Benatallah
Quan Z. Sheng
Rajiv Ranjan","10.1145/3054177","https://scispace.com/pdf/a-taxonomy-and-survey-of-cloud-resource-orchestration-2nhpex4ar7.pdf","Cloud services and applications prove indispensable amid today’s modern utility-based computing. The cloud has displayed a disruptive and growing impact on everyday computing tasks. However, facilitating the orchestration of cloud resources to build such cloud services and applications is yet to unleash its entire magnitude of power. Accordingly, it is paramount to devise a unified and comprehensive analysis framework to accelerate fundamental understanding of cloud resource orchestration in terms of concepts, paradigms, languages, models, and tools. This framework is essential to empower effective research, comprehension, comparison, and selection of cloud resource orchestration models, languages, platforms, and tools. This article provides such a comprehensive framework while analyzing the relevant state of the art in cloud resource orchestration from a novel and holistic viewpoint.","This article provides a comprehensive framework to devise a unified and comprehensive analysis framework to accelerate fundamental understanding of cloud resource orchestration in terms of concepts, paradigms, languages, models, and tools and analyzes the relevant state of the art from a novel and holistic viewpoint."
"Towards Model-Driven Provisioning, Deployment, Monitoring, and Adaptation of Multi-cloud Systems","https://scispace.com/paper/towards-model-driven-provisioning-deployment-monitoring-and-2toucnu2d1","2013","Proceedings Article","International Conference on Cloud Computing","Nicolas Ferry
Alessandro Rossini
Franck Chauvel
Brice Morin
Arnor Solberg","10.1109/CLOUD.2013.133","https://scispace.com/pdf/towards-model-driven-provisioning-deployment-monitoring-and-2toucnu2d1.pdf","In the landscape of cloud computing, the competition between providers has led to an ever growing number of cloud solutions offered to consumers. The ability to run and manage multi-cloud systems (i.e., applications on multiple clouds) allows exploiting the peculiarities of each cloud solution and hence optimising the performance, availability, and cost of the applications. However, these cloud solutions are typically heterogeneous and the provided features are often incompatible. This diversity hinders the proper exploitation of the full potential of cloud computing, since it prevents interoperability and promotes vendor lock-in, as well as it increases the complexity of development and administration of multi-cloud systems. This problem needs to be addressed promptly. In this paper, we provide a classification of the state-of-the-art of cloud solutions, and argue for the need for model-driven engineering techniques and methods facilitating the specification of provisioning, deployment, monitoring, and adaptation concerns of multi-cloud systems at design-time and their enactment at run-time.","A classification of the state-of-the-art of cloud solutions is provided, and the need for model-driven engineering techniques and methods facilitating the specification of provisioning, deployment, monitoring, and adaptation concerns of multi-cloud systems at design-time and their enactment at run-time is argued."
"Designing multi-cloud architecture models for enterprise scalability and cost reduction","https://scispace.com/paper/designing-multi-cloud-architecture-models-for-enterprise-1ieq6n8tvr4m","2024","Journal Article","Open access research journal of engineering and technology","Olin Johnson
Jeremiah Olamijuwon
Emmanuel Cadet
Olajide Soji Osundare
Zein Samira","10.53022/oarjet.2024.7.2.0061","","Designing multi-cloud architecture models has become a critical strategy for enterprises seeking scalability and cost reduction in their cloud operations. Multi-cloud environments, which involve the use of multiple cloud service providers (CSPs), offer businesses the flexibility to optimize performance, improve resource allocation, and mitigate risks such as downtime, vendor lock-in, and service interruptions. This review explores the design principles and best practices for creating multi-cloud architectures that enhance enterprise scalability while simultaneously driving cost efficiencies. By leveraging the strengths of various CSPs such as Amazon Web Services (AWS), Microsoft Azure, and Google Cloud businesses can tailor their infrastructure to meet specific workload requirements and capitalize on competitive pricing models, ensuring better resource utilization and reducing the risk of under or over-provisioning. Scalability in multi-cloud architectures is achieved by implementing load balancing, auto-scaling, and failover mechanisms across multiple platforms. These systems can dynamically allocate resources in response to fluctuating demand, ensuring high availability and optimized performance. Additionally, the review discusses the key technologies that enable multi-cloud management, such as cloud management platforms (CMPs), containerization, and orchestration tools like Kubernetes, which help streamline operations and simplify the complex task of managing resources across disparate cloud environments. Cost reduction in multi-cloud is achieved by optimizing resource usage, selecting the right pricing models (e.g., on-demand, reserved, or spot pricing), and automating scaling and resource management. The review also highlights the importance of adopting security best practices to manage data privacy and compliance across multiple clouds. Finally, the review presents real-world case studies that demonstrate the tangible benefits of multi-cloud strategies, illustrating how enterprises can scale operations effectively while reducing infrastructure costs. This research underscores the transformative potential of multi-cloud architectures in modern enterprise environments, emphasizing their role in achieving business agility, cost optimization, and operational efficiency. ","This review explores multi-cloud architecture design principles and best practices for enhancing enterprise scalability and cost efficiency, leveraging strengths of AWS, Azure, and Google Cloud, and discussing key technologies for management and security."
"Declarative automated cloud resource orchestration","https://scispace.com/paper/declarative-automated-cloud-resource-orchestration-1lkkyst0lw","2011","Proceedings Article","Symposium on Cloud Computing","Changbin Liu
Boon Thau Loo
Yun Mao","10.1145/2038916.2038942","https://scispace.com/pdf/declarative-automated-cloud-resource-orchestration-1lkkyst0lw.pdf","As cloud computing becomes widely deployed, one of the challenges faced involves the ability to orchestrate a highly complex set of subsystems (compute, storage, network resources) that span large geographic areas serving diverse clients. To ease this process, we present COPE (Cloud Orchestration Policy Engine), a distributed platform that allows cloud providers to perform declarative automated cloud resource orchestration. In COPE, cloud providers specify system-wide constraints and goals using COPElog, a declarative policy language geared towards specifying distributed constraint optimizations. COPE takes policy specifications and cloud system states as input and then optimizes compute, storage and network resource allocations within the cloud such that provider operational objectives and customer SLAs can be better met. We describe our proposed integration with a cloud orchestration platform, and present initial evaluation results that demonstrate the viability of COPE using production traces from a large hosting company in the US. We further discuss an orchestration scenario that involves geographically distributed data centers, and conclude with an ongoing status of our work.","COPE (Cloud Orchestration Policy Engine), a distributed platform that allows cloud providers to perform declarative automated cloud resource orchestration, is presented and initial evaluation results that demonstrate the viability of COPE are presented."
"soCloud: a service-oriented component-based PaaS for managing portability, provisioning, elasticity, and high availability across multiple clouds","https://scispace.com/paper/socloud-a-service-oriented-component-based-paas-for-managing-40ffdqrdav","2016","Journal Article","Computing","Fawaz Paraiso
Philippe Merle
Lionel Seinturier","10.1007/S00607-014-0421-X","https://scispace.compdf/socloud-a-service-oriented-component-based-paas-for-managing-40ffdqrdav.pdf","Multi-cloud computing is a promising paradigm to support very large scale world wide distributed applications. Multi-cloud computing is the usage of multiple, independent cloud environments, which assumed no priori agreement between cloud providers or third party. However, multi-cloud computing has to face several key challenges such as portability, provisioning, elasticity, and high availability. Developers will not only have to deploy applications to a specific cloud, but will also have to consider application portability from one cloud to another, and to deploy distributed applications spanning multiple clouds. This article presents soCloud a service-oriented component-based Platform as a Service for managing portability, elasticity, provisioning, and high availability across multiple clouds. soCloud is based on the OASIS Service Component Architecture standard in order to address portability. soCloud provides services for managing provisioning, elasticity, and high availability across multiple clouds. soCloud has been deployed and evaluated on top of ten existing cloud providers: Windows Azure, DELL KACE, Amazon EC2, CloudBees, OpenShift, dotCloud, Jelastic, Heroku, Appfog, and an Eucalyptus private cloud.","SoCloud as discussed by the authors is a service-oriented component-based Platform as a Service (PaaS) for managing portability, elasticity, provisioning, and high availability across multiple clouds."
"soCloud: A service-oriented component-based PaaS for managing portability, provisioning, elasticity, and high availability across multiple clouds","https://scispace.com/paper/socloud-a-service-oriented-component-based-paas-for-managing-2d0f6t4ygy","2014","Journal Article","arXiv: Software Engineering","Fawaz Paraiso
Philippe Merle
Lionel Seinturier","10.1007/S00607-014-0421-X","https://arxiv.org/pdf/1407.1963","Multi-cloud computing is a promising paradigm to support very large scale world wide distributed applications. Multi-cloud computing is the usage of multiple, independent cloud environments, which assumed no priori agreement between cloud providers or third party. However, multi-cloud computing has to face several key challenges such as portability, provisioning, elasticity, and high availability. Developers will not only have to deploy applications to a specific cloud, but will also have to consider application portability from one cloud to another, and to deploy distributed applications spanning multiple clouds. This article presents soCloud a service-oriented component-based Platform as a Service (PaaS) for managing portability, elasticity, provisioning, and high availability across multiple clouds. soCloud is based on the OASIS Service Component Architecture (SCA) standard in order to address portability. soCloud provides services for managing provisioning, elasticity, and high availability across multiple clouds. soCloud has been deployed and evaluated on top of ten existing cloud providers: Windows Azure, DELL KACE, Amazon EC2, CloudBees, OpenShift, dotCloud, Jelastic, Heroku, Appfog, and an Eucalyptus private cloud.","SoCloud is a service-oriented component-based Platform as a Service for managing portability, elasticity, provisioning, and high availability across multiple clouds based on the OASIS Service Component Architecture standard."
"Towards Formal-Based Semantic Interoperability in Multi-Clouds: The FCLOUDS Framework","https://scispace.com/paper/towards-formal-based-semantic-interoperability-in-multi-46z4af474x","2017","Proceedings Article","International Conference on Cloud Computing","Stéphanie Challita
Fawaz Paraiso
Philippe Merle","10.1109/CLOUD.2017.98","","Multi-cloud computing has been proposed as a way to reduce vendor lock-in, to improve resiliency during outages and geo-presence, to boost performance and to lower costs. However, semantic differences between cloud providers, as well as their heterogeneous management interfaces, make changing from one provider to another very complex and costly. This is quite challenging for the implementation of multi-cloud systems. In this paper, we aim to take advantage of formal methods to define a precise semantics for multi-clouds. We propose fclouds, a formal-based framework for semantic interoperability in multi-clouds. This framework contains a catalogue of formal models that mathematically describe cloud APIs and reason over them. A precise alignment can be described between their concepts, which promotes semantic interoperability.","In this paper, a formal-based framework for semantic interoperability in multi-clouds is proposed, which contains a catalogue of formal models that mathematically describe cloud APIs and reason over them."
"Adaptive management of applications across multiple clouds: The SeaClouds Approach","https://scispace.com/paper/adaptive-management-of-applications-across-multiple-clouds-1xwkdxm7g9","2015","Journal Article","Clei Electronic Journal","Antonio Brogi
Jose Carrasco
Javier Cubo
Elisabetta Di Nitto
Francisco Durán
Michela Fazzolari
Ahmad Ibrahim
Ernesto Pimentel
Jacopo Soldani
Pengwei Wang
Francesco D'Andria","10.19153/CLEIEJ.18.1.1","https://scispace.com/pdf/adaptive-management-of-applications-across-multiple-clouds-1xwkdxm7g9.pdf","How to deploy and manage, in an ecient and adaptive way, complex applications across multiple heterogeneous cloud platforms is one of the problems that have emerged with the cloud revolution. In this paper we present context, motivations and objectives of the EU research project SeaClouds, which aims at enabling a seamless adaptive multi-cloud management of complex applications by supporting the distribution, monitoring and migration of application modules over multiple heterogeneous cloud platforms. After positioning SeaClouds with respect to related cloud initiatives, we present the SeaClouds architecture and discuss some of its aspect, such as the use of the OASIS standard TOSCA and the compatibility with the OASIS CAMP initiative.","The context, motivations and objectives of the EU research project SeaClouds, which aims at enabling a seamless adaptive multi-cloud management of complex applications by supporting the distribution, monitoring and migration of application modules over multiple heterogeneous cloud platforms, are presented."
"Occopus: a Multi-Cloud Orchestrator to Deploy and Manage Complex Scientific Infrastructures","https://scispace.com/paper/occopus-a-multi-cloud-orchestrator-to-deploy-and-manage-fu0ectuh7t","2018","Journal Article","Journal of Grid Computing","József Kovács
Péter Kacsuk
Péter Kacsuk","10.1007/S10723-017-9421-3","","This paper presents Occopus, an open-source cloud orchestration and management framework for heterogeneous multi-cloud platforms. Occopus provides a language to specify infrastructure descriptions and node definitions based on which Occopus can automatically deploy and maintain the specified virtual infrastructures in the target clouds. The paper introduces the required structure of the infrastructure descriptions and node definitions in an informal way and shows two use cases (Hadoop cluster and MICADO framework) how Occopus can be used to deploy complex virtual infrastructures. The paper also explains the architecture and implementation aspects of Occopus and describes its main distinguishing features compared to other cloud orchestrator frameworks.","The paper introduces the required structure of the infrastructure descriptions and node definitions in an informal way and shows two use cases (Hadoop cluster and MICADO framework) how Occopus can be used to deploy complex virtual infrastructures."
"EasyCloud: Multi-clouds made easy","https://scispace.com/paper/easycloud-multi-clouds-made-easy-18vdlb3t8e","2021","Proceedings Article","Computer Software and Applications Conference","Cosimo Anglano
Massimo Canonico
Marco Guazzone","10.1109/COMPSAC51774.2021.00078","","Interoperability between different cloud platforms is a critical requirement for letting users to smoothly switch between different cloud providers and combine their services. However, the lack of standard interfaces to access these cloud platforms may result in the vendor lock-in situation, whereby users are locked into a specific cloud provider. In this paper, we present EasyCloud, a toolkit able to effectively support the creation and usage of Multi-cloud Systems (MSs) by providing interoperability, platform independence, effective resource provisioning, and ease of use. We describe its architecture and implementation, and experimentally assess the performance of EasyCloud, and compare it to existing alternative MS toolkits that are representative of the state-of-the-art. Our results clearly show that EasyCloud is highly scalable, quite efficient, and outperforms the other alternative toolkits.","EasyCloud as discussed by the authors is a toolkit able to effectively support the creation and usage of Multi-Cloud Systems (MSs) by providing interoperability, platform independence, effective resource provisioning, and ease of use."
"Supercloud: Opportunities and Challenges","https://scispace.com/paper/supercloud-opportunities-and-challenges-1h29np8xt1","2015","Journal Article","Operating Systems Review","Qin Jia
Zhiming Shen
Weijia Song
Robbert van Renesse
Hakim Weatherspoon","10.1145/2723872.2723892","https://scispace.com/pdf/supercloud-opportunities-and-challenges-1h29np8xt1.pdf","Infrastructure as a Service (IaaS) clouds couple applications tightly with the underlying infrastructures and services. This vendor lock-in problem forces users to apply ad-hoc deployment strategies in order to tolerate cloud failures, and limits the ability of doing virtual machine (VM) migration and resource scaling across different clouds. This paper presents the Supercloud, a cloud service comprising resources obtained from several diverse IaaS cloud providers, and discusses opportunities, limitations, and future research directions. Currently, the Supercloud has been deployed using resources from several major cloud providers, including Amazon EC2, Rackspace, HP Cloud, and some private clouds. VMs run in a virtual network and can be migrated seamlessly across different clouds, with different hypervisors and device models. Using case studies we demonstrate that, being able to deploy applications to more regions and granting more control to end-users, the Supercloud can reduce latency and cost compared to the underlying cloud providers.","Using case studies, it is demonstrated that, being able to deploy applications to more regions and granting more control to end-users, the Supercloud can reduce latency and cost compared to the underlying cloud providers."
"A survey on cloud interoperability: taxonomies, standards, and practice","https://scispace.com/paper/a-survey-on-cloud-interoperability-taxonomies-standards-and-3nqlh7gwto","2013","Journal Article","Measurement and Modeling of Computer Systems","Zhizhong Zhang
Chuan Wu
David W. Cheung","10.1145/2479942.2479945","https://scispace.com/pdf/a-survey-on-cloud-interoperability-taxonomies-standards-and-3nqlh7gwto.pdf","Cloud computing is a new computing paradigm that allows users with different computing demands to access a shared pool of configurable computing resources (e.g., servers, network, storage, database, applications and services). Many commercial cloud providers have emerged in the past 6-7 years, and each typically provides its own cloud infrastructure, APIs and application description formats to access the cloud resources, as well as support for service level agreements (SLAs). Such vendor lock-in has seriously limited the flexibility that cloud end users would like to process, when it comes to deploy applications over different infrastructures in different geographic locations, or to migrate a service from one provider's cloud to another. To enable seamless sharing of resources from a pool of cloud providers, efforts have emerged recently to facilitate cloud interoperability, i.e., the ability for multiple cloud providers to work together, from both the industry and academia. In this article, we conduct a comprehensive survey on the state-of-the-art efforts, with a focus on interoperability among different IaaS (infrastructure as a service) cloud platforms. We investigate the existing studies on taxonomies and standardization of cloud interoperability, as well as practical cloud technologies from both the cloud provider's and user's perspectives to enable interoperation. We pose issues and challenges to advance the topic area, and hope to pave a way for the forthcoming research.","A comprehensive survey on the state-of-the-art efforts to facilitate cloud interoperability, with a focus on interoperability among different IaaS (infrastructure as a service) cloud platforms is conducted."
"ICOMF: Towards a Multi-cloud Ecosystem for Dynamic Resource Composition and Scaling","https://scispace.com/paper/icomf-towards-a-multi-cloud-ecosystem-for-dynamic-resource-48c4d15m65","2013","Proceedings Article","IEEE International Conference on Cloud Computing Technology and Science","Ana-Maria Oprescu
Alexandru-Florian Antonescu
Yuri Demchenko
Cees de Laat","10.1109/CLOUDCOM.2013.14","","Modern cloud-based applications and infrastructures may include resources and services (components) from multiple cloud providers, are heterogeneous by nature and require adjustment, composition and integration. The specific application requirements can be met with difficulty by the current static predefined cloud integration architectures and models. In this paper, we propose the Intercloud Operations and Management Framework (ICOMF) as part of the more general Intercloud Architecture Framework (ICAF) that provides a basis for building and operating a dynamically manageable multi-provider cloud ecosystem. The proposed ICOMF enables dynamic resource composition and decomposition, with a main focus on translating business models and objectives to cloud services ensembles. Our model is user-centric and focuses on the specific application execution requirements, by leveraging incubating virtualization techniques. From a cloud provider perspective, the ecosystem provides more insight into how to best customize the offerings of virtualized resources.","The proposed ICOMF enables dynamic resource composition and decomposition, with a main focus on translating business models and objectives to cloud services ensembles, and focuses on the specific application execution requirements, by leveraging incubating virtualization techniques."
